,type,bedrooms,bathrooms,nearest_station,address,price,postcode,size_imputed,source,lat,long,ages_0_15,ages_16_29,ages_30_44,ages_45_65,ages_66_plus,pop_density,couple_children_dependent,couple_children_nondependent,lone_parent,single,other_multi,owned_outright,owned_mortgage,rented_social,rented_private,usual_residents,nonusual_residents,house_detached,house_semidetached,house_terraced,flat,economic_inactive,employee,self-employed,unemployed,student,unqualified,level_1,level_2,apprenticeship,level_3,level_4,other,good_health,fair_health,bad_health,public_transport_accessibility,mean_income
1128,mews house,3,2,0.0,"Penrose Mews, 327 Lillie Road, Fulham, London SW6",3467,SW6,1058.3333333333333,zoopla,51.477387563134826,-0.2005231360093537,0.1815079689993053,0.2448738806983858,0.279745855333992,0.1944820389980482,0.0993902559702617,165.86944660950897,0.1373982852688975,0.186991426344514,0.1281293842556491,0.349362431800479,0.1981519875292303,0.1567498051441999,0.1745214341387409,0.3552014809041427,0.2862607170693716,0.9522626656274296,0.0477373343725632,0.0121812159002343,0.0381539360872938,0.2117155105222055,0.7374259547934692,0.2660357250275295,0.529979478549693,0.1209349540058875,0.051055289403812,0.0319945530130888,0.1394427123928295,0.075197583787995,0.0830732657833191,0.0118690568978956,0.1063476227591599,0.4812135619641544,0.1029236165237742,0.8561640685892358,0.0935440374123148,0.0502509742790328,4.567225253312481,55276.01987529228
1129,apartment,2,2,0.1,"Ashburn Gardens, South Kensington, SW7",2925,SW7,861.7763713080169,rightmove,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1130,flat,1,1,0.3,"Cornwall Gardens, South Kensington, London, SW7",5200,SW7,613.0,rightmove,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1131,flat,1,1,0.3,"Cornwall Gardens, South Kensington, London, SW7",3012,SW7,613.0,rightmove,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1132,penthouse,4,4,0.3,"Rutland Gate, London, SW7",19500,SW7,861.7763713080169,rightmove,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1133,flat,1,1,0.1," Gloucester Road,London,SW7",1500,SW7,506.0,rightmove,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1134,flat,1,1,0.1," Gloucester Road,London,SW7",1500,SW7,506.0,rightmove,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1135,flat,2,1,0.1," Gloucester Road,London,SW7",2000,SW7,441.0,rightmove,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1136,flat,1,2,0.3,"Queens Gate Terrace, London, SW7",5200,SW7,1283.0,rightmove,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
1137,flat,2,2,0.5,"Cromwell Road, South Kensington, SW7",2804,SW7,861.7763713080169,rightmove,51.49648166810354,-0.1765441408045979,0.1377362595682863,0.2522615691053942,0.2979598624670063,0.2055687607369943,0.1064735481223149,108.36063218390804,0.1223038793103458,0.2339942528735648,0.0368311781609192,0.4850890804597741,0.1219446839080451,0.2799260057471245,0.1242270114942539,0.0497737068965516,0.4888728448275868,0.8367169540229937,0.1632830459770117,0.0103793103448276,0.0259820402298846,0.121641522988507,0.8417227011494196,0.3426714411075897,0.4664475840950774,0.1460735905854178,0.0215952523485183,0.0232121318633914,0.0428814655172413,0.0296127873563218,0.0559123563218389,0.0041163793103448,0.1384231321839068,0.5904655172413832,0.1390560344827576,0.9286946839080396,0.0526867816091942,0.0185969827586207,6.590732758620642,93889.74209770116
