,pcd_adjusted,lat,long,ages_0_15,ages_16_29,ages_30_44,ages_45_65,ages_66_plus,pop_density,couple_children_dependent,couple_children_nondependent,lone_parent,single,other_multi,owned_outright,owned_mortgage,rented_social,rented_private,usual_residents,nonusual_residents,house_detached,house_semidetached,house_terraced,flat,economic_active,economic_inactive,employee,self-employed,unemployed,student,unqualified,level_1,level_2,apprenticeship,level_3,level_4,other,good_health,fair_health,bad_health,public_transport_accessibility,mean_income
72,EC3P,51.5222589145299,-0.10647520512820513,0.1443514456619079,0.25136170264655044,0.3026133538304483,0.22607564299597402,0.0755978548651198,85.57264957264957,0.07709401709401699,0.20658119658119617,0.09619658119658145,0.4564102564102556,0.16371794871794867,0.12070940170940174,0.14380341880341896,0.3480940170940166,0.3365299145299147,0.8832735042735055,0.11672649572649574,0.010000000000000007,0.004811965811965815,0.05453846153846146,0.9306495726495719,962.3589743589744,0.2465576029956273,0.5220016147326663,0.14719303673649284,0.04976188167139855,0.034485863863815594,0.13773504273504233,0.06029059829059823,0.07042735042735031,0.01111965811965809,0.08261538461538463,0.5533076923076924,0.0843162393162394,0.8360769230769226,0.10676923076923076,0.057965811965812075,6.925641025641023,54904.692307692305
73,EC3R,51.51122087373739,-0.0846509949494949,0.0807087365983811,0.27983527873716946,0.36399437586413724,0.23388899905805444,0.041572609742259,14.166666666666666,0.034833333333333084,0.23208333333333284,0.023333333333333248,0.5897499999999962,0.12000000000000018,0.15058333333333487,0.13141666666666746,0.050083333333332286,0.5478333333333354,0.6595833333333267,0.34041666666666703,0.009999999999999898,0.004083333333333336,0.021749999999999887,0.9641666666666698,855.25,0.14359827055082025,0.6755398101477315,0.13432449755589584,0.02636303511576261,0.02017438662978723,0.03208333333333294,0.03041666666666646,0.05658333333333311,0.003833333333333288,0.06950000000000042,0.7172499999999953,0.08941666666666688,0.9409999999999938,0.04775000000000033,0.011333333333333227,7.800000000000054,66675.75
74,EC3V,51.51333778674349,-0.0869091902017289,0.07796083797333704,0.28106468115797745,0.3666446217215493,0.23422635601057717,0.04010350313655872,11.0835734870317,0.033008645533141055,0.23318443804034536,0.020187319884726086,0.595507204610948,0.11811239193083563,0.15187319884726355,0.13088184438040398,0.03721613832853026,0.5569567723342961,0.6499250720461035,0.3500749279538902,0.009999999999999913,0.004051873198847265,0.020334293948126636,0.965613832853027,850.6253602305476,0.13915279969919273,0.682169122480298,0.1337688731703059,0.025352744082839124,0.01955646056736144,0.02752161383285269,0.029126801152737664,0.055985590778097775,0.0035187319884726017,0.068933717579251,0.724328530259362,0.08963688760806904,0.9455302593659906,0.04520172910662853,0.009319884726224659,7.837752161383336,67183.98847262248
75,EC4A,51.51588823632803,-0.1086588593750001,0.05249576592184441,0.29397605033698193,0.3124799440938422,0.25666805098142575,0.08438018866591046,25.037109375,0.03378124999999993,0.2180917968750006,0.016494140624999723,0.6181015625000023,0.11352929687499938,0.15215820312500036,0.1598007812500011,0.06671093749999873,0.5608593750000032,0.7027968749999977,0.29720312500000184,0.007949218750000006,0.004101562500000003,0.017285156250000003,0.9706640624999927,900.12109375,0.16752601912495652,0.6056711722387634,0.17287540445769978,0.03005803180541691,0.023869372373167705,0.031361328124999525,0.041261718750000224,0.04288085937500027,0.006564453124999908,0.061857421874999374,0.7511289062499968,0.06493164062499997,0.9271738281249894,0.053132812500000806,0.02060937500000002,7.9111328125,65782.78515625
76,EC4M,51.51487476023394,-0.10057228654970768,0.07298992544572706,0.28473333292828434,0.34785526270827016,0.24023093788833694,0.054190541029384594,18.502923976608187,0.03514912280701752,0.22783625730994153,0.022134502923976354,0.5964883040935661,0.11839181286549638,0.15071929824561398,0.14103508771929846,0.056769005847952504,0.5501432748538048,0.6749473684210495,0.3250526315789479,0.00944444444444442,0.004093567251461991,0.021099415204678295,0.9653625730994099,868.9766081871345,0.15020000621093135,0.654067564190125,0.14655870815124827,0.027828029933916677,0.021345691513780147,0.03273391812865455,0.03389181286549724,0.052333333333333364,0.0047690058479532135,0.06662865497075973,0.7277251461988322,0.08128947368421043,0.9361929824561371,0.049690058479532485,0.01448830409356707,7.815497076023415,66300.42105263157
77,EC4N,51.51335430645161,-0.09310336559139785,0.08352633075614585,0.27857469472331936,0.3612769112617558,0.23354308564995174,0.043078977608827736,17.327956989247312,0.036704301075268585,0.23095430107526835,0.026559139784946267,0.5838467741935451,0.12193548387096782,0.14926075268817343,0.13196505376344156,0.06327688172042858,0.5384784946236579,0.6694865591397781,0.3305134408602148,0.009999999999999905,0.004115591397849466,0.023201612903225713,0.9626827956989269,859.991935483871,0.14815649281779308,0.6687423571674788,0.13489421436003157,0.027398950373357676,0.020807985281336306,0.036760752688171666,0.03173924731182774,0.05719623655913955,0.0041559139784945725,0.0700806451612907,0.7099919354838666,0.08919086021505379,0.9363548387096727,0.05036290322580676,0.013397849462365592,7.761290322580696,66154.62096774194
78,EC4P,51.52299670854272,-0.11054152763819103,0.14711339393628023,0.24967230319906403,0.29460518296949234,0.22730046167603574,0.08130865821912803,91.54773869346734,0.08012562814070316,0.20369849246231106,0.10113065326633165,0.4486482412060289,0.1663969849246234,0.11857286432160782,0.14647236180904483,0.3720100502512559,0.32141206030150676,0.9028693467336687,0.09713065326633154,0.009849246231155786,0.004854271356783923,0.056592964824120684,0.9287035175879363,973.7336683417085,0.2562295312445952,0.5054838984132054,0.15069181102160528,0.0517424476309103,0.035852311689683995,0.14569849246231098,0.0633266331658289,0.07058291457286418,0.01185929648241201,0.08311055276381918,0.5429447236180902,0.08240703517587952,0.8271256281407023,0.11165326633165833,0.06214070351758814,6.869346733668367,53984.54271356784
79,EC4R,51.5114400516606,-0.09175129889298896,0.07955380024773473,0.28035199414014017,0.3651082689499224,0.23403078951715672,0.040955147145046146,12.870848708487085,0.03406642066420662,0.23254612546125414,0.022011070110701008,0.592169741697416,0.11920664206641995,0.15112546125461324,0.13119188191881914,0.04467527675276753,0.5516678966789688,0.6555239852398486,0.34447601476014733,0.00999999999999995,0.0040701107011070145,0.021154981549815342,0.9647749077490739,853.3062730627306,0.1417298479549177,0.6783260969935737,0.13409096972689352,0.025938411795229425,0.019914673529382792,0.03016605166051628,0.029874538745387546,0.05633210332103302,0.0037011070110701126,0.06926199261992617,0.72022509225092,0.0895092250922508,0.9429040590405928,0.046678966789668166,0.0104870848708486,7.815867158671625,66889.36162361623
80,EC4V,51.51263003669718,-0.10024881192660545,0.0752832563851342,0.2828590510099177,0.3594906929623172,0.23678208792287445,0.04558491171975661,13.444954128440367,0.033477064220183275,0.2312270642201835,0.020275229357798,0.5972224770642168,0.1177981651376147,0.15169036697247848,0.13495183486238616,0.04236009174311881,0.5562201834862414,0.6580573394495348,0.3419426605504592,0.009770642201834774,0.0040619266055045905,0.02032798165137593,0.9658394495412856,857.1490825688073,0.14270186755576258,0.6720762683996228,0.1389226306227336,0.026144727866548527,0.020154505555331576,0.02863532110091702,0.030800458715596203,0.05434174311926603,0.0039633027522935444,0.0678532110091745,0.7273417431192599,0.08624082568807351,0.9427064220183407,0.04647477064220231,0.010995412844036503,7.837155963302799,66934.87844036697
81,EC4Y,51.513669226277315,-0.10885807542579075,0.05264368749126263,0.2903100733628665,0.3139114567361764,0.25795733807822535,0.08517744433147333,24.59367396593674,0.03368856447688557,0.2183357664233575,0.016547445255474177,0.6191046228710434,0.11232360097323542,0.1519148418491476,0.1589464720194657,0.0699099756690985,0.558948905109491,0.7022068126520659,0.2977931873479336,0.007965936739659374,0.003982968369829687,0.017107055961070608,0.9709440389294337,901.2749391727494,0.16829368621098156,0.6053857889391848,0.17215860254830698,0.030033950789147466,0.02412797151238335,0.0323917274939169,0.0416058394160586,0.043265206812652016,0.006669099756690936,0.061411192214111565,0.7490389294403896,0.06561800486618001,0.9262116788321099,0.0537615571776161,0.02093917274939159,7.908272506082725,65961.96350364963
82,EC50,51.5245029999999,-0.11208799999999998,0.16077537058152802,0.24401368301026236,0.28677309007981855,0.22405929304446934,0.0843785632839224,104.0,0.0879999999999998,0.19999999999999954,0.11500000000000019,0.42199999999999904,0.1750000000000004,0.11299999999999992,0.14699999999999988,0.4249999999999991,0.2819999999999996,0.9410000000000017,0.059000000000000115,0.010000000000000007,0.005000000000000004,0.0629999999999999,0.9219999999999979,990.0,0.27312775330396466,0.4823788546255513,0.15051395007342122,0.05580029368575624,0.03817914831130683,0.16499999999999948,0.06799999999999982,0.0739999999999999,0.012999999999999966,0.08600000000000016,0.511000000000001,0.08300000000000014,0.8089999999999984,0.1219999999999999,0.07000000000000013,6.7000000000000135,51867.0
83,EC88,51.5244882957746,-0.07912257746478879,0.05378938079719887,0.4119552388427419,0.39853223425683226,0.12101697772588808,0.014706168377340088,52.38028169014085,0.0490704225352113,0.22107042253521145,0.017619718309859134,0.4782957746478882,0.2339436619718309,0.08053521126760553,0.13445070422535216,0.07098591549295778,0.6806478873239443,0.9537605633802805,0.046239436619718265,0.0038873239436619743,0.006661971830985921,0.024887323943661943,0.9635633802816903,1275.8450704225352,0.16485052362065303,0.578418614856247,0.1780847802461496,0.03291905065272765,0.04572703062422263,0.04092957746478866,0.03961971830985918,0.05070422535211271,0.0051126760563380315,0.10752112676056351,0.6594507042253516,0.09666197183098608,0.9400985915492952,0.040957746478873264,0.01816901408450705,7.652112676056329,67721.85915492958
84,EN1,51.65321183402295,-0.07067853160070868,0.21900020943966939,0.1778168204252135,0.23702573393030038,0.22638219882558744,0.13977503737923241,77.51151801535735,0.2113101004134659,0.24193620791494477,0.1465705847607802,0.3120856467808646,0.08779740106320215,0.2672350856467776,0.3845351447135236,0.12557767277023058,0.20931069108092504,0.9729492025989512,0.027050797401063358,0.03982988777318401,0.20702421736561927,0.37616715888955077,0.37689486119316007,900.0277613703485,0.2728351882285919,0.5395632174864791,0.103703301735104,0.052553044283515184,0.03134524826631063,0.21351565268753736,0.1338653278204363,0.14427643236857438,0.020965741287655028,0.11861665682220866,0.29624926166568366,0.07224867099822918,0.8273154164205505,0.12464559952746633,0.04770230360307109,3.092439456585978,41230.29710572947
85,EN2,51.658453220152644,-0.0916583666384415,0.18958700783785035,0.16519528921618823,0.23033500766969303,0.2440946322612388,0.1707880630150315,53.40728196443692,0.1955402201524141,0.2889170194750253,0.1119170194750211,0.3263573243014411,0.07716342082980532,0.32939373412362327,0.36053175275190635,0.09589415749364905,0.19692718035563073,0.9663480101608888,0.033651989839119364,0.11494072819644406,0.23660541913632288,0.24261388653682958,0.40322607959356654,917.6181202370872,0.2678976109094777,0.5384597431548444,0.12418679723460109,0.04346034471619033,0.025995503984890936,0.1905173581710411,0.12172226926333586,0.14300508044030474,0.02569517358171038,0.11417358171041438,0.3425690093141393,0.06216765453006013,0.8275114309906803,0.1254631668077901,0.04677815410668855,2.9705334462320208,48761.10245554615
86,EN3,51.658175504895205,-0.0416492020979024,0.26198345008518265,0.2058539421474178,0.22657265309726865,0.2065661653368006,0.09902378933333596,70.96503496503496,0.20321258741258927,0.19825524475524373,0.21171678321678591,0.28252657342657866,0.10410839160839226,0.19095104895104761,0.3115272727272708,0.22952657342657515,0.24104545454545287,0.9810622377622457,0.01893776223776221,0.0480587412587416,0.18227902097902074,0.34301328671328996,0.42654475524475977,860.5118881118881,0.3313929381823876,0.4691110208313931,0.08458576850295936,0.072379776424132,0.042530496059124706,0.26993146853147204,0.14648881118880977,0.1428090909090903,0.018204195804195807,0.10417132867132833,0.22430629370629354,0.09414335664335645,0.8146972027971965,0.12814685314685556,0.057098601398601116,2.9258741258741576,30824.16853146853
87,EN4,51.647958439080554,-0.1626378390804589,0.199255998061841,0.16938390799049133,0.20736798338868348,0.26157847134538,0.16241363921360757,44.377011494252876,0.23550919540229998,0.3075356321839073,0.09978735632183831,0.265582758620693,0.09200574712643589,0.3599482758620655,0.373794252873567,0.07133103448275872,0.17764597701149457,0.9808873563218317,0.01911264367816096,0.17207126436781564,0.38129540229885023,0.13576206896551674,0.310696551724138,861.6436781609195,0.28524708225795303,0.49431801249724006,0.14824371550184465,0.040511939535360975,0.03167925020760252,0.16096666666666726,0.11310459770114895,0.14947931034482745,0.021875862068965374,0.11589540229885043,0.37057701149425015,0.06805747126436854,0.8461770114942514,0.11224252873563093,0.04178735632183873,2.740459770114959,51473.39885057471
88,EN5,51.647842871569786,-0.19038998482194935,0.19193307585701697,0.16031417280414717,0.20696037318731927,0.2685135051190594,0.1722788730324498,49.882661996497376,0.22558318739054545,0.30122650321074385,0.10360070052539364,0.28113952130765174,0.08889667250437837,0.3612084063047212,0.35850437828371035,0.0885306479859907,0.17246468184471792,0.9753339171044887,0.02466608289550546,0.13837653239930345,0.41205604203153084,0.11729480443666108,0.32585580852305673,865.7769994162288,0.2709786281217954,0.5103697887959782,0.1472352026417069,0.039582568604726545,0.031833811835794965,0.14837886748394677,0.10756275539988268,0.14457734967892322,0.01938587273788636,0.11423467600700597,0.3996830122591917,0.0661220081727965,0.8449976649153526,0.11220373613543237,0.04315645067133638,2.879217746643325,50145.86573263281
89,EN6,51.66079177777778,-0.18092166666666668,0.2021330481185757,0.15873031220200423,0.18537413676693293,0.2639657837554814,0.18979671915700566,25.88888888888889,0.2518888888888889,0.3218888888888889,0.10822222222222222,0.24233333333333335,0.07577777777777778,0.3585555555555555,0.3403333333333334,0.15788888888888888,0.11555555555555556,0.9686666666666667,0.03133333333333333,0.316,0.25077777777777777,0.16577777777777777,0.25777777777777783,816.0,0.3111054496290932,0.46539351925516015,0.1525553835411951,0.044117491427935834,0.0268281561466156,0.18644444444444444,0.10966666666666666,0.148,0.02455555555555556,0.10766666666666666,0.3618888888888889,0.061777777777777786,0.8393333333333334,0.11144444444444446,0.04933333333333334,1.788888888888889,54753.444444444445
90,EN7,51.6706185,-0.068314,0.20691765708362744,0.18557679467368704,0.196728921447058,0.24917968675480268,0.1615969400408249,42.5,0.20600000000000002,0.2835,0.1385,0.28300000000000003,0.0895,0.3045,0.3195,0.19899999999999998,0.15350000000000003,0.9675,0.0325,0.2085,0.1755,0.219,0.3795,849.5,0.3030350370040319,0.4946375398024278,0.1260976232652662,0.04831715878587652,0.027912641142397603,0.23650000000000002,0.14,0.14950000000000002,0.028000000000000004,0.1145,0.26,0.07200000000000001,0.8115,0.1355,0.052,1.7,38582.0
91,EN8,51.68153985365854,-0.03989421951219513,0.21563909122246358,0.1930528212067224,0.18921029455742888,0.24633611839266092,0.15576167462072402,58.34146341463415,0.18599999999999994,0.2604390243902438,0.18843902439024407,0.2657073170731707,0.09956097560975607,0.29480487804878036,0.33126829268292707,0.2220243902439024,0.13356097560975622,0.9804634146341458,0.01953658536585367,0.05478048780487805,0.3736585365853656,0.30346341463414667,0.26641463414634126,819.390243902439,0.33179608167196145,0.47905657801795976,0.08821072666451577,0.061509711521877314,0.039426902123686186,0.3097804878048778,0.14553658536585368,0.15141463414634143,0.028024390243902447,0.10800000000000007,0.18653658536585363,0.07100000000000001,0.7850243902439028,0.14714634146341468,0.06780487804878045,2.4317073170731707,32253.634146341465
92,EN9,51.678828,-0.01167,0.27190768121168407,0.2019473494410386,0.286693112152903,0.1864406779661017,0.05301117922827263,20.0,0.191,0.191,0.204,0.33,0.085,0.146,0.369,0.134,0.317,0.9790000000000001,0.021,0.054000000000000006,0.113,0.35200000000000004,0.48200000000000004,1151.0,0.29429797670141017,0.510116492949111,0.09809932556713673,0.06437768240343347,0.03310852237890864,0.213,0.152,0.134,0.025,0.09699999999999999,0.26899999999999996,0.111,0.845,0.11900000000000001,0.037000000000000005,2.5,32626.0
93,HA0,51.55013112397161,-0.30474792599620265,0.20014175237778162,0.2117256252439903,0.25492592115856366,0.22472916761931958,0.10847753360034668,75.82669196710943,0.20343010752688187,0.21159076533839327,0.11288045540796879,0.20444592030360972,0.26777609108159645,0.24874193548386886,0.29114231499050763,0.13640101201771299,0.29943074003795844,0.9717413029727898,0.028258697027198857,0.07551043643263775,0.33456293485135774,0.20170524984186988,0.38760025300442547,957.2877925363694,0.29946533557937216,0.4905688095477475,0.1045633121937816,0.04699865370877454,0.05840388897031319,0.19229348513598993,0.10741555977229694,0.10616382036685698,0.010752055660974045,0.08685135989879834,0.30719481340923993,0.18920619860847043,0.8318001265022074,0.11804427577482644,0.05020872865275205,3.6988614800758817,35810.06831119545
94,HA1,51.58130113209741,-0.33617955909617575,0.20879638527420114,0.21456986581568394,0.300772123109803,0.18058073611573974,0.09528088968457919,67.04171494785632,0.1946848203939751,0.23871726535341736,0.106889918887601,0.27552433371958046,0.18383951332560894,0.20009269988412448,0.2632549246813427,0.09873986095017535,0.4063169177288545,0.9632682502896863,0.03673174971031231,0.055585747392815216,0.19247566628041687,0.14338818076477317,0.6084901506373097,1181.9409038238703,0.268886573174807,0.520540883377306,0.12250333878357263,0.0454066979744009,0.042662506689915426,0.11700463499420673,0.0878702201622264,0.10919003476245596,0.012762456546929308,0.10467381228273462,0.4425069524913046,0.12609385863267558,0.861800115874855,0.0987717265353425,0.03953070683661686,4.2141367323291155,41181.85573580533
95,HA2,51.57568810154819,-0.35496022972136193,0.22067253562623904,0.19505389229365896,0.25585841561042433,0.2145647362928564,0.11385042017681431,73.2625386996904,0.23128544891640776,0.24748173374613106,0.1225164086687301,0.22857461300309379,0.1698730650154793,0.24569907120743015,0.31486563467492323,0.12091640866873099,0.2958767801857553,0.9707690402476807,0.02923095975232175,0.05542414860681136,0.3259207430340566,0.2178321981424158,0.4007226006191959,1022.0984520123839,0.2862539833699084,0.51270663391343,0.11250812020215323,0.04788905394311946,0.04064220857138955,0.14635975232198173,0.10851021671826634,0.12855108359133033,0.016970278637770914,0.10842848297213689,0.3680371517027884,0.12325572755417863,0.8467578947368478,0.108932507739938,0.04438823529411782,3.48693498452012,39036.93498452012
96,HA3,51.591549757662925,-0.32291299233716564,0.20758540044003612,0.20643874090015693,0.24243356129320812,0.21700624780722216,0.1265360495593759,70.59291187739464,0.20508429118773888,0.25354885057471316,0.12621743295019155,0.22083237547892764,0.19412978927203067,0.2678386015325651,0.30821408045976856,0.11646408045977193,0.28504214559386915,0.9717629310344881,0.028237068965517285,0.08415756704980859,0.3622068965517248,0.19095114942528532,0.3626594827586162,1006.5071839080459,0.28935430731752104,0.4911177039996361,0.12606038844170955,0.04964251822957968,0.04382508201155442,0.1705426245210729,0.10703017241379288,0.12198850574712561,0.01642720306513399,0.10605651340996214,0.3512083333333337,0.12707806513409853,0.8361891762452099,0.11702586206896637,0.04690134099616943,3.4117337164750796,39427.22557471264
97,HA4,51.5707873764042,-0.4104400213483176,0.18993229651598453,0.16253679029299126,0.22224674479719836,0.2533848976253234,0.17189927076850164,43.58988764044944,0.22197584269663054,0.32758539325842445,0.0967353932584273,0.2693887640449434,0.0845522471910107,0.3455629213483154,0.3779353932584212,0.08880168539325757,0.16765898876404436,0.9655432584269625,0.03445674157303415,0.20788932584269657,0.3284112359550605,0.1929460674157317,0.2704842696629182,907.1994382022472,0.2474463610442971,0.5737550747858219,0.11953747572303138,0.03364009837588399,0.025620990070964012,0.17143820224719097,0.1367331460674158,0.15466404494382033,0.039821348314606375,0.11554775280899017,0.31655280898876975,0.0653438202247187,0.8443505617977597,0.11701629213483042,0.03870617977528011,2.5714044943820054,49776.855617977526
98,HA5,51.59463600269031,-0.3858764706831672,0.18481593217485784,0.14170832062133473,0.20672194774953057,0.2599819688453825,0.2067718306088929,40.69176976869284,0.2279515868746635,0.34021194190424814,0.07581172673480417,0.2676966110812287,0.08827272727272714,0.40450457235072174,0.3407041420118365,0.0771199569661102,0.16343141473910908,0.9743717052178653,0.025628294782140616,0.3064911242603546,0.3058305540613227,0.08607961269499706,0.30147175901022094,851.8730500268962,0.2831016853282795,0.5206682785782418,0.14120777889628117,0.03183071444083917,0.02319154275636089,0.1265142549757924,0.08990962883270669,0.12938622915545953,0.021240451855836562,0.10217159763313775,0.45776869284560984,0.07292092522861646,0.8535190962883262,0.11214416352877969,0.03434050564819862,2.1953738569122603,57739.05486820872
99,HA6,51.60716258323594,-0.4205113853317842,0.1776726712175069,0.15202566220948366,0.22403436750929412,0.2546598837283929,0.19160741533532533,41.48428405122235,0.19895459837019985,0.303211874272411,0.09496391152502877,0.3237660069848696,0.07902677532014009,0.333045401629801,0.299580908032598,0.15491618160652043,0.19618626309662188,0.9453888242142089,0.05461117578579719,0.2563667054714819,0.22080209545983656,0.1382270081490108,0.38465192083818345,824.1559953434225,0.28408002517316777,0.518632032296445,0.13662630736145812,0.036001220202560934,0.0246604149663579,0.15619790454016125,0.10036903376018541,0.13242840512223533,0.020473806752037225,0.10494528521536536,0.41250989522700493,0.07311059371362039,0.8341606519208487,0.12044237485448041,0.04536204889406279,2.452968568102446,53877.335273573924
100,HA7,51.609652258823054,-0.30698645190311163,0.20217266283959529,0.17893511775534343,0.209743732493407,0.23504503489516346,0.1741034520164864,49.55778546712803,0.23397162629757873,0.313683737024222,0.09537370242214512,0.219125951557091,0.1378657439446393,0.35523529411764676,0.3528394463667774,0.09802283737024335,0.17479999999999993,0.9493148788927279,0.050685121107265835,0.17664913494809353,0.46226643598616274,0.07811695501730108,0.28228581314879175,951.921107266436,0.30423767006581554,0.4716679211744407,0.15681598822542364,0.03690992751978622,0.030368493014538662,0.1771937716262962,0.10755086505190393,0.1307737024221452,0.014042906574394347,0.10132871972318216,0.3788013840830498,0.09056262975778467,0.8278975778546551,0.11966297577854686,0.052314186851211295,2.3614532871972327,46564.535640138405
101,HA8,51.61159046701196,-0.2752475230702918,0.2199271863431505,0.1966877322832038,0.21953372346218372,0.2266709240475411,0.13718043386392556,72.15739542906425,0.22118628719275563,0.2590090556274281,0.12727943078913342,0.23290168175937676,0.1592281155670524,0.2900228546787401,0.31625398878826877,0.13398102630444197,0.2376433807675734,0.9692535575679282,0.030746442432083475,0.1175653298835711,0.42447347994824697,0.13818887451487194,0.3195403191030498,873.6244070720138,0.2997724253042181,0.4594961819137577,0.1586056026576243,0.04532699773773733,0.03679879238666478,0.18879689521345425,0.11240664079344748,0.12819361793876333,0.013817593790426819,0.10297498921949352,0.3409111686071604,0.11298663216903851,0.8328758085381708,0.11948167313497375,0.04766192324277753,3.77951703320392,41372.57611039241
102,HA9,51.55867210826614,-0.2900016938666644,0.1993851772605025,0.22881803973234197,0.25362138155486696,0.21049955778663754,0.10767584366564308,66.50453333333333,0.1934959999999964,0.21259946666666893,0.12178559999999815,0.23545600000000547,0.23681546666666958,0.22200906666666792,0.23834079999999788,0.18085920000000505,0.3167082666666751,0.9665983999999932,0.03340159999999979,0.07637813333333367,0.31422986666666747,0.1469807999999983,0.4619215999999898,940.2458666666666,0.3056563077014231,0.47100580746105547,0.1119839574756652,0.056387250748543435,0.054966676613295656,0.18272213333333195,0.10236693333333328,0.10836693333333569,0.011676800000000067,0.09266826666666686,0.33243093333333557,0.1695882666666627,0.8292714666666678,0.11917653333333265,0.05157813333333417,3.939893333333336,37098.8864
103,IG1,51.559177683639774,0.07274073455916964,0.25046087972218245,0.2302085860419352,0.23980384300327387,0.1846774779117024,0.09484921332091135,91.02593116454503,0.22992126355493006,0.1729561527581316,0.12292220650636593,0.2394540311173978,0.23537152286657112,0.2123328618576168,0.255424328147097,0.14469306930692988,0.3639684111268236,0.9684658180103706,0.03153418198962759,0.05614380009429478,0.1348698727015528,0.3858929750117792,0.422836397925506,742.979255068364,0.3832473035719383,0.3964557630402806,0.09277468584227597,0.06799979725175076,0.059522450293742604,0.20062517680339342,0.11536916548797668,0.10484535596416754,0.010016973125883774,0.09172890146157639,0.3333352192362117,0.1441862329090067,0.815351720886374,0.12414804337576697,0.060506836397926124,4.46265912305517,33329.246110325315
104,IG11,51.53493599223812,0.09183859314359584,0.2846961256873516,0.21641405315137519,0.2617014879681081,0.1647074546550288,0.0724808785381343,88.27749029754204,0.2112962483829228,0.17047347994825165,0.1771914618369964,0.27506985769727915,0.16595666235446319,0.1412606727037516,0.26369728331177505,0.3358117723156571,0.23501099611901677,0.9748622250970224,0.02513777490297548,0.03903880983182379,0.14681953428201827,0.35757761966365037,0.45592884864165156,932.3505821474773,0.3167503124706784,0.45606448451329723,0.09302500035203773,0.0745679608893642,0.05959224177462295,0.2259799482535611,0.12890103492885,0.12764941785252237,0.01640426908150041,0.09316041397153921,0.2755924967658502,0.13223932729624843,0.8287535575679167,0.11671086675291008,0.054543337645537364,3.611190168175905,35481.713454075034
105,IG2,51.573297631336274,0.07946327649769563,0.2281742427177887,0.2120222764340052,0.23232663164573983,0.21107604441142028,0.11640080479104409,78.92780337941629,0.2539662058371752,0.23880184331797394,0.10716282642089046,0.21790937019969192,0.18220276497695972,0.27898771121351923,0.35208755760368743,0.07816282642089098,0.2687849462365608,0.968786482334875,0.03121351766513071,0.048149001536098426,0.21121812596006082,0.4479416282642091,0.29219815668202875,878.6866359447005,0.32681111811833796,0.4690705567770334,0.1041182108196056,0.05358108652050796,0.04641902776451358,0.18484639016897186,0.11730107526881722,0.12239324116743455,0.012897081413210356,0.10334869431643702,0.3402596006144401,0.11903533026113675,0.8197926267281133,0.12767741935483848,0.05251766513056808,3.595238095238119,40736.3287250384
106,IG3,51.562486092896066,0.09776306693989051,0.24297642707763414,0.22122125350731597,0.2279238553214851,0.20405759100709409,0.10382087308647002,84.74453551912568,0.2399071038251368,0.21744125683060114,0.12163934426229488,0.21399453551912603,0.20750409836065412,0.2624617486338803,0.3333811475409836,0.08990710382513657,0.2964412568306007,0.9786448087431667,0.021355191256830646,0.08056284153005466,0.2172322404371583,0.41624590163934316,0.2854508196721288,853.4986338797814,0.3564260582778983,0.4242900546000386,0.10554682118819603,0.061370578341640815,0.05236648759223032,0.19661338797814137,0.12064480874316982,0.12208060109289606,0.012681693989070967,0.10034562841530006,0.3100628415300551,0.13763934426229493,0.8220136612021817,0.12390846994535511,0.05417213114754085,3.4923497267759838,36415.4781420765
107,IG4,51.576807897777655,0.05488429777777786,0.22302027982544526,0.21017503026913906,0.20385641766998944,0.22549238488796233,0.137455887347464,68.66222222222223,0.25299555555555536,0.25174666666666723,0.08901777777777789,0.21101333333333386,0.19580000000000006,0.3301288888888901,0.3801111111111107,0.07641333333333347,0.19837777777777713,0.9737822222222215,0.026217777777777715,0.04861777777777798,0.33330222222222156,0.3879644444444445,0.22957333333333343,785.7777777777778,0.3358424842678499,0.4466441553358174,0.1225140352761091,0.051040957016866985,0.043958368103355454,0.18122666666666656,0.11381777777777771,0.12471999999999976,0.014893333333333304,0.1005066666666666,0.344751111111111,0.12011111111111118,0.812364444444446,0.12919111111111153,0.058737777777777576,3.3679999999999937,45306.16888888889
108,IG5,51.58590133939394,0.06472143636363643,0.21819183304422482,0.19243658047316062,0.1960849920650953,0.24584452249005664,0.14744207192746292,66.02424242424243,0.2374484848484858,0.2705181818181829,0.11993939393939419,0.22394545454545484,0.14837272727272816,0.32337272727272814,0.38013636363636377,0.12261515151515152,0.16078787878787884,0.9770909090909139,0.022909090909090872,0.07220303030303019,0.4492545454545441,0.22566363636363626,0.2528515151515152,736.0848484848485,0.3373036447965386,0.4458300171150063,0.1237184285192513,0.05402184221080157,0.03912606735839966,0.21147575757575765,0.12880606060605995,0.13794242424242367,0.018006060606060557,0.10734848484848479,0.2956242424242425,0.10062727272727316,0.8112030303030313,0.13197272727272755,0.056624242424242424,2.5000000000000013,42801.57272727273
